origin,dest,distance_original
1772733969,266720805,5.691995267271803
533699001,593815364,4.947428292121118
679955610,253488290,1.7036742012664914
272994886,246699287,5.921834850291613
578156857,250638701,4.759660633172459
533699001,253489976,4.684828525793682
253487516,11912323291,6.554666530420388
272994886,273104374,5.070620603586494
253486845,340157187,6.733334252830274
1772733969,12182898785,4.501349295857758
253486845,1733854568,6.705222091062016
533699001,246699291,7.1604736301530405
578156857,1186349802,2.4638959730015646
679955610,272607683,7.172435438395651
272994886,253488594,3.468946222722365
253486845,11912323275,6.387300712689504
253486845,253634938,7.449830405950298
253486845,253634938,7.449830405950298
578156857,313138424,5.518925251876387
253486841,5088273987,6.862587339176313
578156857,253489605,1.5722773491446178
1772729930,2967531373,3.599686454199641
253486845,246699287,6.805767041344844
533699001,246699675,6.596178062868628
272994886,250572048,6.336584597118782
272994886,323130797,3.4441602277873034
253486841,253489605,2.7127730671606374
273000302,472107734,5.9374448212378805
679955610,4865907121,5.5296446471368474
253486841,272994138,5.305632950596384
578156857,253489921,2.7564837174059473
578156857,11912323282,6.201944029901897
253487516,5821575730,2.539962498681653
679955610,506513856,3.4371035894468576
578156857,246698702,6.542530288593467
533699001,253487532,4.213646536509013
253486841,11912323275,7.262747937477261
253487516,245919230,6.9066255884369365
253486841,6425162983,6.058473304555052
1772733969,9288702019,2.817606215630607
253486841,9288702019,2.929603956766182
253487516,253489927,3.912396238052531
253486841,253489927,4.452400444659331
1772729930,9288702019,2.5071651044338226
1772729930,253635848,6.849404360636869
578156857,253634939,6.927201357133232
578156857,6029496305,6.963179348375655
578156857,253487532,2.7001425643222383
253487516,253489511,3.0073189373807288
253486845,272608242,6.887171790986345
1772733969,253722066,6.207026499366726
533699001,84846978,7.169244038774822
679955610,255970810,3.05723367684286
273000302,253488594,2.160260243441709
253487516,2967531373,3.062915162672328
533699001,313138424,5.543897589631583
253486845,253489495,2.905523494823285
1772733969,1186349802,3.394138575592204
253487516,336114699,6.8028218911868885
253486841,272607683,8.415261304864593
1772733969,246699291,6.608760851585411
253487516,95949496,3.08433952669595
578156857,253634938,7.184781912722035
679955610,253489605,1.469947200691694
253487516,253490282,2.669077937998047
272994886,253489605,2.6298476332671368
253486841,593815364,4.476164663660557
1772733969,253488594,2.31220009357878
578156857,253489495,2.6404750015950227
272994886,593815385,5.486912752166281
272994886,1253954672,6.929161203674316
253486841,1465594890,5.83265868975369
1772733969,272608447,6.768763306561093
578156857,4927334268,1.141582885925919
1772729930,253630889,5.452413216578679
1772733969,11912323291,6.654200655281939
1772729930,338033894,4.854222909980249
253486841,272607684,7.906052542173085
578156857,1253954672,3.599491139010619
273000302,9156294606,7.834204651460215
273000302,565334803,5.134253768422218
253486841,253489680,3.759021905459082
578156857,11912323282,6.201944029901897
1772729930,11912323286,6.4288241112259215
1772733969,253489413,1.7843449185293228
253486845,479747256,6.13317784351019
273000302,246699289,6.162642287994069
1772733969,209915966,3.0657182180262352
272994886,253489921,2.858801425237739
1772729930,250638693,3.6579157882346314
578156857,479747256,5.868129350281927
533699001,253487529,2.606348054320565
533699001,5821575723,4.068679064349301
253486841,253634939,8.067697075149253
272994886,11912323286,6.647121965410171
273000302,1465594890,4.8172417478657
1772733969,1733854568,6.935452635438027
533699001,472107734,6.859357861281754
1772733969,272608447,6.768763306561093
253486845,253488298,3.341198900221103
273000302,304175102,3.2328514222284355
253486845,593815385,2.421491196570378
253486841,272608537,7.491418733342734
273000302,11912323286,6.369064960946464
253487516,253488594,2.4174125673837272
533699001,340157187,6.4932580973572085
1772733969,1186349802,3.394138575592204
253486841,253490282,3.2090821446048463
272994886,253490084,3.01144449978246
578156857,5088273989,6.84633267877926
253487516,253634938,7.580526825464758
578156857,10711268140,4.260398835311078
272994886,272994864,0.9942625610727012
253486841,250638693,4.6135735798431625
533699001,245941679,6.485674461639681
578156857,253489413,0.8541023159386835
253486845,506513856,3.8044822311280444
1772729930,272616126,5.616917124735687
253486841,250638693,4.6135735798431625
533699001,4927334272,2.508149244501268
578156857,253630889,4.832611725184823
253487516,253487529,1.601585777630673
1772733969,253490325,2.8915580718470224
679955610,84846978,7.041941552566703
272994886,5088273989,6.22744898095429
533699001,253490396,2.0105898449386816
253486841,338033894,5.276661762312608
253486841,5088273987,6.862587339176313
253487516,253488290,1.8797824802299317
253486845,593815382,2.2919499491625084
253486841,9156294606,8.710204712945345
253487516,253756598,2.740008148398414
533699001,253489979,3.9338478517436806
533699001,340157187,6.4932580973572085
253486845,248798136,2.7575243951042934
533699001,11912323291,7.2059134338495685
253487516,4865907121,6.027719708332494
273000302,253489505,1.9440297953878025
1772733969,1187076611,5.505082996082063
1772729930,10711268140,4.8802003267049345
272994886,9156294611,6.682458406146379
253486841,2967531373,4.022125306532001
679955610,253490282,1.9662562781359032
253487516,1119714822,4.545882251617871
272994886,253490250,2.4055518624694705
578156857,253488298,3.0761504069928405
253487516,250638693,3.868822774569866
253486841,6425162983,6.058473304555052
253486845,272616126,5.697127691556461
578156857,272616126,5.432079198328198
578156857,250638699,4.176142723126325
253486845,1119714822,4.727100560819124
253486841,9288702019,2.929603956766182
253486841,253486701,5.446269505923137
679955610,253489681,2.9527275701307802
253487516,253490325,2.9967705456519695
253487516,304175102,3.5035175588431273
272994886,245941679,5.841818426059515
578156857,253630889,4.832611725184823
533699001,209915966,3.6489795876223705
533699001,246699291,7.1604736301530405
533699001,245919228,6.124035988844029
272994886,4927334268,4.471252950589617
533699001,12182898785,4.488305535807904
253486845,11912323286,6.509034678046696
253487516,11912323291,6.554666530420388
253486841,253489921,3.896979435421967
253487516,253635848,7.060311346972103
253486841,253487532,3.8406382823382583
253486845,250638701,5.0247091264007215
253487516,245941679,6.995863917030064
273000302,5821575730,2.269296362066961
253487516,6029496305,7.498341141521235
253486841,253489974,5.2630143434378
272994886,272608427,6.029781919757062
679955610,1119714822,4.795485468284773
253487516,1119714822,4.545882251617871
679955610,340157187,6.365955611149089
1772733969,1598906556,3.7142947976485954
253486845,4927334268,1.4066313791541813
533699001,253490334,2.333018339165019
253486841,338033894,5.276661762312608
1772733969,266720802,5.407394703916587
679955610,245918989,5.5403265332131575
253486845,245918989,5.9077051748943425
253487516,250638699,4.5718876358690475
273000302,565334803,5.134253768422218
1772729930,7729453361,5.373576785138177
273000302,253486699,4.605123557206156
253487516,253722066,6.107492374505174
533699001,253490092,4.562234881020785
273000302,6029496305,7.227675004906543
533699001,246699675,6.596178062868628
578156857,272608242,6.622123297758083
273000302,1187250361,3.1668461442079012
253486845,253634938,7.449830405950298
272994886,272994055,4.379391682923121
533699001,253489925,4.171899968369223
533699001,9156294611,7.326314441726545
1772729930,5821575730,3.076733790208966
679955610,253490084,3.372895868516095
578156857,313138424,5.518925251876387
1772729930,253756799,3.157333144677908
253486841,4865907121,6.772470513605792
1772729930,253489925,4.331765557021514
253487516,272994055,5.53343717389367
533699001,272616354,5.089409770761812
253486841,593815364,4.476164663660557
1772733969,250638701,5.254939670776733
272994886,272608242,6.003239599933114
253486841,253489413,1.8963426596648978
1772733969,9058015692,3.443746509002224
1772733969,9156294606,8.0649880325336
578156857,272994055,4.9982753807480895
533699001,248047383,6.695339263817347
679955610,272994864,4.796607977293643
272994886,245918989,5.023772983841111
1772733969,11912323275,6.617531257065515
1772733969,253490092,4.427419950644877
1772733969,4927334268,2.0718254885165583
253486841,4927334268,2.282078603941939
679955610,10711268019,4.430153279469838
272994886,253490250,2.4055518624694705
679955610,253488290,1.7036742012664914
1772729930,308982940,4.12352323615065
273000302,84846978,7.408767357550515
253487516,338033894,4.317451618452935
253486841,304175102,4.4627277027028
1772729930,266720805,5.381554156075018
272994886,272616126,4.813195500503229
253487516,272607683,7.8099273799941535
253487516,253489498,3.273516154175389
272994886,266720802,4.431129978701708
253486845,253489498,3.1428197346609297
1772733969,6425162983,5.946475563419477
272994886,9156294611,6.682458406146379
679955610,253486700,4.219026751486195
253487516,245941679,6.995863917030064
679955610,209915965,2.339612123531995
272994886,253488298,6.405820471656537
533699001,1465594890,5.739154787909573
679955610,95949496,2.5862644655003035
253486841,253489413,1.8963426596648978
533699001,472107734,6.859357861281754
533699001,4927334268,2.6550868581126936
253486845,253489605,1.8373258423728802
253486845,10044178022,6.067400586121295
578156857,253490084,3.475226016969019
679955610,5664642771,5.368541367178009
253487516,253489413,0.9371325158052249
273000302,246699291,6.238560590109167
272994886,9156294606,6.950825297104357
1772729930,253490334,2.4928839278173105
1772729930,272607684,6.950394750564553
273000302,10711268019,3.9098839261882445
253486845,272614897,5.94891582956917
1772733969,6425162983,5.946475563419477
578156857,5088273989,6.84633267877926
253486841,253488290,2.511536502749069
253487516,273104374,6.224666094557043
272994886,245918989,5.023772983841111
272994886,272616126,4.813195500503229
578156857,5664642784,5.6302471020541
1772733969,253634939,7.422480394737506
578156857,253488298,3.0761504069928405
679955610,246699291,6.011151665528213
253486841,248047383,6.788843165661464
1772729930,253489925,4.331765557021514
533699001,253489498,3.9431801546856313
253487516,246699675,5.944931159439447
1772729930,593815382,2.6475029314885683
253486841,266720802,6.052611384328333
273000302,253490325,2.7396182217099514
253486841,336114700,7.19811143349376
1772733969,2967531373,3.910127565396426
578156857,266720805,5.19671622966753
679955610,253489976,3.7072171198147825
253486845,253489976,4.074595761495969
253486845,253634939,7.1922498503614944
578156857,1187250361,3.0417673680798707
253486845,1186349802,2.7281444820693594
1772729930,253490250,2.379393183057959
253486845,253756598,2.9212264575996674
253487516,209915966,2.2185058153021373
533699001,255970810,4.238104232496191
253487516,6425162983,5.099263160695378
272994886,266720802,4.431129978701708
533699001,253490250,2.2195275944056676
273000302,2967531373,2.792249026057636
253487516,246676922,5.387938648404557
679955610,253489505,1.4983604594676765
578156857,4927334272,0.9946452723144934
1772729930,245918989,5.827494608073568
1772729930,253489502,2.5897893990931564
273000302,245919230,6.635959451822245
578156857,253490396,1.9856175071834845
533699001,253489976,4.684828525793682
273000302,472107734,5.9374448212378805
272994886,253490325,1.77739533641778
253487516,1187250361,3.437512280822593
1772729930,248798140,6.162376604670412
253486845,2970434084,3.8797896151641518
1772733969,565334803,6.252132307761008
273000302,253490282,2.4119256140560292
679955610,253489681,2.9527275701307802
272994886,9058015692,5.843173971075281
253487516,9156294606,8.104870788074907
272994886,4865907121,6.035110576181509
1772729930,253489976,3.994385194675195
1772729930,250638699,4.360980649533813
1772729930,472107734,5.997203971517338
679955610,5664642784,5.527916953601176
253487516,253488298,3.461338377418186
253487516,246676922,5.387938648404557
253486841,253489495,3.7809707196110423
253486845,323130797,4.328092418840535
253486841,250638693,4.6135735798431625
533699001,272994864,4.923910463501763
1772729930,271012792,6.962691089282317
253486841,246676922,5.927942855011357
533699001,253490334,2.333018339165019
1772729930,4865907121,5.81681272199726
679955610,248798140,5.875208529809999
273000302,248047383,5.773426223773474
679955610,253489495,2.5381448531420987
273000302,272607684,7.030052480687954
679955610,250638701,4.657330484719535
272994886,253486701,4.144153029881371
253486841,253489413,1.8963426596648978
253486841,10711268140,5.3026391790372935
578156857,4927334268,1.141582885925919
1772729930,84846978,7.329109627427114
253487516,272608964,6.351765273574176
273000302,5664642784,5.755325878182131
253486841,5664642784,6.7707428200701205
273000302,338033894,4.046785481838243
253487516,253486702,4.747814331792997
272994886,472107734,6.215501825701588
1772733969,250572048,6.140099060717269
253486841,272607684,7.906052542173085
253486845,253486701,4.57082228113538
533699001,565334803,6.8353936773571435
1772729930,10711268140,4.8802003267049345
1772733969,1733854568,6.935452635438027
578156857,250638701,4.759660633172459
679955610,506513856,3.4371035894468576
253486841,313138424,6.659420969892406
253486841,1186349802,3.506136316727779
1772733969,253489976,4.3048263058719805
1772729930,266720803,4.754411044427494
533699001,272608242,6.6470956355132795
253487516,246676922,5.387938648404557
273000302,1598906556,3.3440945361723524
533699001,253489979,3.9338478517436806
253487516,12182898785,4.401815170996207
578156857,272994138,4.1651372325803635
533699001,253635848,7.711558250401284
533699001,266720802,5.074986014281874
272994886,323130797,3.4441602277873034
253487516,1465594890,5.087907884480392
578156857,7729453361,5.188738858730688
253486845,272994864,5.163986618974829
253487516,323130797,4.663535437021493
1772733969,272608964,6.31188251803287
578156857,479747256,5.868129350281927
1772733969,272608964,6.31188251803287
578156857,272607684,6.765556824157065
1772729930,266720805,5.381554156075018
533699001,340157187,6.4932580973572085
533699001,5088273987,5.74706395891549
1772729930,5821575723,3.1749765835563815
253486845,253722066,5.976795954990714
253486841,245919228,7.239559369104852
679955610,253486700,4.219026751486195
253487516,272607684,7.300718617302645
1772729930,245919230,6.556301721698844
578156857,5088273987,5.722091621160294
272994886,272616354,4.445553735181646
578156857,248798136,2.4924759018760305
273000302,336114699,6.532155754572196
273000302,4927334268,1.3796584448081097
253486845,272608964,6.081651973656858
679955610,1598906556,3.116685611591398
1772733969,253488290,2.3012833873236884
578156857,246699291,6.113481813981137
253486845,253486702,4.617117912278537
1772729930,253756799,3.157333144677908
1772729930,246676922,4.972285063402825
253487516,11912323275,6.517997132203964
273000302,253489605,1.91561653661182
253487516,248798136,2.888220814618753
272994886,11912323286,6.647121965410171
578156857,272614897,5.683867336340907
679955610,272608537,6.248592866873791
253487516,253489511,3.0073189373807288
253486845,253489502,2.6699999659139304
253487516,338033894,4.317451618452935
253487516,1186349802,2.546926172868106
1772733969,253490250,2.6898342942547435
1772733969,593815382,2.957944042685353
253487516,4927334268,1.6503245814228016
253486845,253487532,2.9651910575505007
679955610,253635848,6.562236285776456
679955610,5664642784,5.527916953601176
679955610,1253954672,3.932124555544062
253486841,5821575730,3.4991726425413257
1772729930,272608447,6.458322195364307
679955610,253488290,1.7036742012664914
253486841,565334803,6.364130048896583
272994886,472107734,6.215501825701588
578156857,209915965,2.0069787069985523
1772733969,4927334272,1.9248878749051326
1772729930,246699676,5.143537988177551
253486841,479747256,7.008625068297947
1772729930,266720803,4.754411044427494
253487516,2967531373,3.062915162672328
253486845,308982940,3.767970253824589
679955610,5821575723,2.8878085086959695
1772733969,266720802,5.407394703916587
273000302,253486702,4.477148195178304
272994886,4865907121,6.035110576181509
253486845,11912323282,6.46699252313016
253486845,6425162983,5.280481469896631
1772729930,5664642771,5.655709442038422
273000302,1733854568,6.565252373961783
